COUNTY,RACE,YEAR,POP
Fayette,TOT,2014,28652
Fayette,TOT,2015,28617
Fayette,TOT,2016,28695
Fayette,TOT,2017,28669
Fayette,TOT,2018,28614
Fayette,TOT,2019,28486
Fayette,TOT,2020,57554
Fayette,TOT,2021,28934
Fayette,TOT,2022,28832
Fayette,TOT,2023,28817
Fayette,WA,2000,27394
Fayette,WA,2001,27192
Fayette,WA,2002,27205
Fayette,WA,2003,27283
Fayette,WA,2004,27291
Fayette,WA,2005,27505
Fayette,WA,2006,27592
Fayette,WA,2007,27663
Fayette,WA,2008,27606
Fayette,WA,2009,27607
Fayette,WA,2010,55397
Fayette,WA,2011,27512
Fayette,WA,2012,27412
Fayette,WA,2013,27280
Fayette,WA,2014,27211
Fayette,WA,2015,27115
Fayette,WA,2016,27109
Fayette,WA,2017,27019
Fayette,WA,2018,26925
Fayette,WA,2019,26798
Fayette,WA,2020,53995
Fayette,WA,2021,27061
Fayette,WA,2022,26923
Fayette,WA,2023,26876
Franklin,AA,2000,33946
Franklin,AA,2001,35323
Franklin,AA,2002,36740
Franklin,AA,2003,38367
Franklin,AA,2004,39249
Franklin,AA,2005,40561
Franklin,AA,2006,41887
Franklin,AA,2007,42924
Franklin,AA,2008,44275
Franklin,AA,2009,45123
Franklin,AA,2010,92644
Franklin,AA,2011,48630
Franklin,AA,2012,51191
Franklin,AA,2013,54796
Franklin,AA,2014,58904
Franklin,AA,2015,63542
Franklin,AA,2016,67783
Franklin,AA,2017,72099
Franklin,AA,2018,74658
Franklin,AA,2019,77159
Franklin,AA,2020,155868
Franklin,AA,2021,77816
Franklin,AA,2022,78230
Franklin,AA,2023,78246
Franklin,BA,2000,196845
Franklin,BA,2001,203400
Franklin,BA,2002,209851
Franklin,BA,2003,215546
Franklin,BA,2004,220783
Franklin,BA,2005,225820
Franklin,BA,2006,231574
Franklin,BA,2007,236861
Franklin,BA,2008,242572
Franklin,BA,2009,247880
Franklin,BA,2010,504245
Franklin,BA,2011,257727
Franklin,BA,2012,264183
Franklin,BA,2013,271242
Franklin,BA,2014,278966
Franklin,BA,2015,286810
Franklin,BA,2016,294176
Franklin,BA,2017,302442
Franklin,BA,2018,309929
Franklin,BA,2019,315509
Franklin,BA,2020,637858
Franklin,BA,2021,322691
Franklin,BA,2022,328829
Franklin,BA,2023,335106
Franklin,HAA,2000,271
Franklin,HAA,2001,339
Franklin,HAA,2002,371
Franklin,HAA,2003,385
Franklin,HAA,2004,399
Franklin,HAA,2005,427
Franklin,HAA,2006,495
Franklin,HAA,2007,574
Franklin,HAA,2008,574
Franklin,HAA,2009,595
Franklin,HAA,2010,1359
Franklin,HAA,2011,661
Franklin,HAA,2012,642
Franklin,HAA,2013,659
Franklin,HAA,2014,647
Franklin,HAA,2015,632
Franklin,HAA,2016,603
Franklin,HAA,2017,630
Franklin,HAA,2018,627
Franklin,HAA,2019,658
Franklin,HAA,2020,1398
Franklin,HAA,2021,711
Franklin,HAA,2022,714
Franklin,HAA,2023,705
Franklin,HBA,2000,2467
Franklin,HBA,2001,2695
Franklin,HBA,2002,2911
Franklin,HBA,2003,3090
Franklin,HBA,2004,3466
Franklin,HBA,2005,3969
Franklin,HBA,2006,4379
Franklin,HBA,2007,4748
Franklin,HBA,2008,5165
Franklin,HBA,2009,5434
Franklin,HBA,2010,11410
Franklin,HBA,2011,5941
Franklin,HBA,2012,6224
Franklin,HBA,2013,6579
Franklin,HBA,2014,6892
Franklin,HBA,2015,7221
Franklin,HBA,2016,7589
Franklin,HBA,2017,7954
Franklin,HBA,2018,8396
Franklin,HBA,2019,8687
Franklin,HBA,2020,19192
Franklin,HBA,2021,10441
Franklin,HBA,2022,10844
Franklin,HBA,2023,11405
Franklin,HIA,2000,455
Franklin,HIA,2001,557
Franklin,HIA,2002,637
Franklin,HIA,2003,787
Franklin,HIA,2004,873
Franklin,HIA,2005,940
Franklin,HIA,2006,1016
Franklin,HIA,2007,1136
Franklin,HIA,2008,1224
Franklin,HIA,2009,1380
Franklin,HIA,2010,3089
Franklin,HIA,2011,1558
Franklin,HIA,2012,1559
Franklin,HIA,2013,1569
Franklin,HIA,2014,1611
Franklin,HIA,2015,1618
Franklin,HIA,2016,1636
Franklin,HIA,2017,1696
Franklin,HIA,2018,1748
Franklin,HIA,2019,1777
Franklin,HIA,2020,3869
Franklin,HIA,2021,2117
Franklin,HIA,2022,2394
Franklin,HIA,2023,2648
Franklin,HNA,2000,95
Franklin,HNA,2001,96
Franklin,HNA,2002,125
Franklin,HNA,2003,136
Franklin,HNA,2004,134
Franklin,HNA,2005,139
Franklin,HNA,2006,197
Franklin,HNA,2007,221
Franklin,HNA,2008,220
Franklin,HNA,2009,212
Franklin,HNA,2010,486
Franklin,HNA,2011,236
Franklin,HNA,2012,239
Franklin,HNA,2013,216
Franklin,HNA,2014,208
Franklin,HNA,2015,202
Franklin,HNA,2016,212
Franklin,HNA,2017,219
Franklin,HNA,2018,234
Franklin,HNA,2019,216
Franklin,HNA,2020,397
Franklin,HNA,2021,177
Franklin,HNA,2022,177
Franklin,HNA,2023,172
Franklin,HTOM,2000,895
Franklin,HTOM,2001,1097
Franklin,HTOM,2002,1289
Franklin,HTOM,2003,1424
Franklin,HTOM,2004,1555
Franklin,HTOM,2005,1539
Franklin,HTOM,2006,1764
Franklin,HTOM,2007,1894
Franklin,HTOM,2008,2102
Franklin,HTOM,2009,2357
Franklin,HTOM,2010,5569
Franklin,HTOM,2011,2950
Franklin,HTOM,2012,3066
Franklin,HTOM,2013,3154
Franklin,HTOM,2014,3295
Franklin,HTOM,2015,3416
Franklin,HTOM,2016,3565
Franklin,HTOM,2017,3794
Franklin,HTOM,2018,3979
Franklin,HTOM,2019,4162
Franklin,HTOM,2020,8954
Franklin,HTOM,2021,4902
Franklin,HTOM,2022,5199
Franklin,HTOM,2023,5555
Franklin,HWA,2000,20632
Franklin,HWA,2001,22848
Franklin,HWA,2002,25070
Franklin,HWA,2003,27513
Franklin,HWA,2004,29998
Franklin,HWA,2005,32384
Franklin,HWA,2006,34990
Franklin,HWA,2007,37573
Franklin,HWA,2008,40077
Franklin,HWA,2009,42938
Franklin,HWA,2010,90198
Franklin,HWA,2011,46063
Franklin,HWA,2012,47397
Franklin,HWA,2013,49076
Franklin,HWA,2014,50714
Franklin,HWA,2015,52755
Franklin,HWA,2016,54859
Franklin,HWA,2017,57411
Franklin,HWA,2018,59292
Franklin,HWA,2019,61383
Franklin,HWA,2020,136613
Franklin,HWA,2021,74852
Franklin,HWA,2022,76826
Franklin,HWA,2023,79406
Franklin,IA,2000,3041
Franklin,IA,2001,3198
Franklin,IA,2002,3128
Franklin,IA,2003,3324
Franklin,IA,2004,3362
Franklin,IA,2005,3619
Franklin,IA,2006,3579
Franklin,IA,2007,3573
Franklin,IA,2008,3835
Franklin,IA,2009,3923
Franklin,IA,2010,7710
Franklin,IA,2011,3851
Franklin,IA,2012,3906
Franklin,IA,2013,3975
Franklin,IA,2014,3987
Franklin,IA,2015,4038
Franklin,IA,2016,4067
Franklin,IA,2017,4140
Franklin,IA,2018,4204
Franklin,IA,2019,4211
Franklin,IA,2020,8713
Franklin,IA,2021,4501
Franklin,IA,2022,4713
Franklin,IA,2023,4946
Franklin,NHAA,2000,33675
Franklin,NHAA,2001,34984
Franklin,NHAA,2002,36369
Franklin,NHAA,2003,37982
Franklin,NHAA,2004,38850
Franklin,NHAA,2005,40134
Franklin,NHAA,2006,41392
Franklin,NHAA,2007,42350
Franklin,NHAA,2008,43701
Franklin,NHAA,2009,44528
Franklin,NHAA,2010,91285
Franklin,NHAA,2011,47969
Franklin,NHAA,2012,50549
Franklin,NHAA,2013,54137
Franklin,NHAA,2014,58257
Franklin,NHAA,2015,62910
Franklin,NHAA,2016,67180
Franklin,NHAA,2017,71469
Franklin,NHAA,2018,74031
Franklin,NHAA,2019,76501
Franklin,NHAA,2020,154470
Franklin,NHAA,2021,77105
Franklin,NHAA,2022,77516
Franklin,NHAA,2023,77541
Franklin,NHBA,2000,194378
Franklin,NHBA,2001,200705
Franklin,NHBA,2002,206940
Franklin,NHBA,2003,212456
Franklin,NHBA,2004,217317
Franklin,NHBA,2005,221851
Franklin,NHBA,2006,227195
Franklin,NHBA,2007,232113
Franklin,NHBA,2008,237407
Franklin,NHBA,2009,242446
Franklin,NHBA,2010,492835
Franklin,NHBA,2011,251786
Franklin,NHBA,2012,257959
Franklin,NHBA,2013,264663
Franklin,NHBA,2014,272074
Franklin,NHBA,2015,279589
Franklin,NHBA,2016,286587
Franklin,NHBA,2017,294488
Franklin,NHBA,2018,301533
Franklin,NHBA,2019,306822
Franklin,NHBA,2020,618666
Franklin,NHBA,2021,312250
Franklin,NHBA,2022,317985
Franklin,NHBA,2023,323701
Franklin,NHIA,2000,2586
Franklin,NHIA,2001,2641
Franklin,NHIA,2002,2491
Franklin,NHIA,2003,2537
Franklin,NHIA,2004,2489
Franklin,NHIA,2005,2679
Franklin,NHIA,2006,2563
Franklin,NHIA,2007,2437
Franklin,NHIA,2008,2611
Franklin,NHIA,2009,2543
Franklin,NHIA,2010,4621
Franklin,NHIA,2011,2293
Franklin,NHIA,2012,2347
Franklin,NHIA,2013,2406
Franklin,NHIA,2014,2376
Franklin,NHIA,2015,2420
Franklin,NHIA,2016,2431
Franklin,NHIA,2017,2444
Franklin,NHIA,2018,2456
Franklin,NHIA,2019,2434
Franklin,NHIA,2020,4844
Franklin,NHIA,2021,2384
Franklin,NHIA,2022,2319
Franklin,NHIA,2023,2298
Franklin,NHNA,2000,442
Franklin,NHNA,2001,473
Franklin,NHNA,2002,537
Franklin,NHNA,2003,538
Franklin,NHNA,2004,566
Franklin,NHNA,2005,579
Franklin,NHNA,2006,639
Franklin,NHNA,2007,673
Franklin,NHNA,2008,694
Franklin,NHNA,2009,707
Franklin,NHNA,2010,1418
Franklin,NHNA,2011,682
Franklin,NHNA,2012,671
Franklin,NHNA,2013,655
Franklin,NHNA,2014,662
Franklin,NHNA,2015,654
Franklin,NHNA,2016,657
Franklin,NHNA,2017,630
Franklin,NHNA,2018,624
Franklin,NHNA,2019,628
Franklin,NHNA,2020,1199
Franklin,NHNA,2021,551
Franklin,NHNA,2022,519
Franklin,NHNA,2023,509
Franklin,NHTOM,2000,16551
Franklin,NHTOM,2001,17533
Franklin,NHTOM,2002,18333
Franklin,NHTOM,2003,19372
Franklin,NHTOM,2004,20529
Franklin,NHTOM,2005,21845
Franklin,NHTOM,2006,22802
Franklin,NHTOM,2007,24372
Franklin,NHTOM,2008,25973
Franklin,NHTOM,2009,27721
Franklin,NHTOM,2010,58208
Franklin,NHTOM,2011,30335
Franklin,NHTOM,2012,31350
Franklin,NHTOM,2013,32807
Franklin,NHTOM,2014,33986
Franklin,NHTOM,2015,35360
Franklin,NHTOM,2016,36729
Franklin,NHTOM,2017,38097
Franklin,NHTOM,2018,39227
Franklin,NHTOM,2019,40419
Franklin,NHTOM,2020,82936
Franklin,NHTOM,2021,42297
Franklin,NHTOM,2022,43229
Franklin,NHTOM,2023,44159
Franklin,NHWA,2000,799571
Franklin,NHWA,2001,798970
Franklin,NHWA,2002,793620
Franklin,NHWA,2003,789030
Franklin,NHWA,2004,783427
Franklin,NHWA,2005,779011
Franklin,NHWA,2006,778492
Franklin,NHWA,2007,779083
Franklin,NHWA,2008,781435
Franklin,NHWA,2009,784547
Franklin,NHWA,2010,1571637
Franklin,NHWA,2011,790443
Franklin,NHWA,2012,797254
Franklin,NHWA,2013,803265
Franklin,NHWA,2014,808036
Franklin,NHWA,2015,811114
Franklin,NHWA,2016,813164
Franklin,NHWA,2017,817542
Franklin,NHWA,2018,816452
Franklin,NHWA,2019,815079
Franklin,NHWA,2020,1616527
Franklin,NHWA,2021,789559
Franklin,NHWA,2022,784008
Franklin,NHWA,2023,777964
Franklin,TOM,2000,17446
Franklin,TOM,2001,18630
Franklin,TOM,2002,19622
Franklin,TOM,2003,20796
Franklin,TOM,2004,22084
Franklin,TOM,2005,23384
Franklin,TOM,2006,24566
Franklin,TOM,2007,26266
Franklin,TOM,2008,28075
Franklin,TOM,2009,30078
Franklin,TOM,2010,63777
Franklin,TOM,2011,33285
Franklin,TOM,2012,34416
Franklin,TOM,2013,35961
Franklin,TOM,2014,37281
Franklin,TOM,2015,38776
Franklin,TOM,2016,40294
Franklin,TOM,2017,41891
Franklin,TOM,2018,43206
Franklin,TOM,2019,44581
Franklin,TOM,2020,91890
Franklin,TOM,2021,47199
Franklin,TOM,2022,48428
Franklin,TOM,2023,49714
Franklin,TOT,2000,1072018
Franklin,TOT,2001,1082938
Franklin,TOT,2002,1088693
Franklin,TOT,2003,1095250
Franklin,TOT,2004,1099603
Franklin,TOT,2005,1105497
Franklin,TOT,2006,1115924
Franklin,TOT,2007,1127174
Franklin,TOT,2008,1141183
Franklin,TOT,2009,1155408
Franklin,TOT,2010,2332115
Franklin,TOT,2011,1180917
Franklin,TOT,2012,1199257
Franklin,TOT,2013,1219186
Franklin,TOT,2014,1238758
Franklin,TOT,2015,1257891
Franklin,TOT,2016,1275212
Franklin,TOT,2017,1296374
Franklin,TOT,2018,1308599
Franklin,TOT,2019,1318766
Franklin,TOT,2020,2649065
Franklin,TOT,2021,1317346
Franklin,TOT,2022,1321730
Franklin,TOT,2023,1326063
Franklin,WA,2000,820203
Franklin,WA,2001,821818
Franklin,WA,2002,818690
Franklin,WA,2003,816543
Franklin,WA,2004,813425
Franklin,WA,2005,811395
Franklin,WA,2006,813482
Franklin,WA,2007,816656
Franklin,WA,2008,821512
Franklin,WA,2009,827485
Franklin,WA,2010,1661835
Franklin,WA,2011,836506
Franklin,WA,2012,844651
Franklin,WA,2013,852341
Franklin,WA,2014,858750
Franklin,WA,2015,863869
Franklin,WA,2016,868023
Franklin,WA,2017,874953
Franklin,WA,2018,875744
Franklin,WA,2019,876462
Franklin,WA,2020,1753140
Franklin,WA,2021,864411
Franklin,WA,2022,860834
Franklin,WA,2023,857370
Hocking,AA,2000,22
Hocking,AA,2001,23
Hocking,AA,2002,27
Hocking,AA,2003,32
Hocking,AA,2004,31
Hocking,AA,2005,48
Hocking,AA,2006,46
Hocking,AA,2007,44
Hocking,AA,2008,50
Hocking,AA,2009,52
Hocking,AA,2010,114
Hocking,AA,2011,55
Hocking,AA,2012,60
Hocking,AA,2013,62
Hocking,AA,2014,66
Hocking,AA,2015,72
Hocking,AA,2016,91
Hocking,AA,2017,102
Hocking,AA,2018,106
Hocking,AA,2019,114
Hocking,AA,2020,263
Hocking,AA,2021,133
Hocking,AA,2022,126
Hocking,AA,2023,129
Hocking,BA,2000,258
Hocking,BA,2001,260
Hocking,BA,2002,253
Hocking,BA,2003,260
Hocking,BA,2004,257
Hocking,BA,2005,248
Hocking,BA,2006,257
Hocking,BA,2007,237
Hocking,BA,2008,232
Hocking,BA,2009,228
Hocking,BA,2010,461
Hocking,BA,2011,237
Hocking,BA,2012,248
Hocking,BA,2013,172
Hocking,BA,2014,179
Hocking,BA,2015,182
Hocking,BA,2016,186
Hocking,BA,2017,186
Hocking,BA,2018,191
Hocking,BA,2019,197
Hocking,BA,2020,400
Hocking,BA,2021,215
Hocking,BA,2022,218
Hocking,BA,2023,222
Hocking,HAA,2000,0
Hocking,HAA,2001,0
Hocking,HAA,2002,0
Hocking,HAA,2003,0
Hocking,HAA,2004,0
Hocking,HAA,2005,0
Hocking,HAA,2006,0
Hocking,HAA,2007,0
Hocking,HAA,2008,0
Hocking,HAA,2009,0
Hocking,HAA,2010,0
Hocking,HAA,2011,0
Hocking,HAA,2012,0
Hocking,HAA,2013,0
Hocking,HAA,2014,0
Hocking,HAA,2015,0
Hocking,HAA,2016,0
Hocking,HAA,2017,0
Hocking,HAA,2018,1
Hocking,HAA,2019,1
Hocking,HAA,2020,2
Hocking,HAA,2021,1
Hocking,HAA,2022,1
Hocking,HAA,2023,2
Hocking,HBA,2000,2
Hocking,HBA,2001,2
Hocking,HBA,2002,2
Hocking,HBA,2003,2
Hocking,HBA,2004,3
Hocking,HBA,2005,2
Hocking,HBA,2006,2
Hocking,HBA,2007,2
Hocking,HBA,2008,2
Hocking,HBA,2009,2
Hocking,HBA,2010,5
Hocking,HBA,2011,3
Hocking,HBA,2012,6
Hocking,HBA,2013,10
Hocking,HBA,2014,10
Hocking,HBA,2015,10
Hocking,HBA,2016,8
Hocking,HBA,2017,10
Hocking,HBA,2018,11
Hocking,HBA,2019,10
Hocking,HBA,2020,20
Hocking,HBA,2021,7
Hocking,HBA,2022,11
Hocking,HBA,2023,9
Hocking,HIA,2000,4
Hocking,HIA,2001,4
Hocking,HIA,2002,3
Hocking,HIA,2003,2
Hocking,HIA,2004,3
Hocking,HIA,2005,9
Hocking,HIA,2006,12
Hocking,HIA,2007,13
Hocking,HIA,2008,14
Hocking,HIA,2009,13
Hocking,HIA,2010,27
Hocking,HIA,2011,14
Hocking,HIA,2012,14
Hocking,HIA,2013,14
Hocking,HIA,2014,14
Hocking,HIA,2015,18
Hocking,HIA,2016,20
Hocking,HIA,2017,20
Hocking,HIA,2018,20
Hocking,HIA,2019,22
Hocking,HIA,2020,42
Hocking,HIA,2021,20
Hocking,HIA,2022,20
Hocking,HIA,2023,20
Hocking,HNA,2000,0
Hocking,HNA,2001,0
Hocking,HNA,2002,0
Hocking,HNA,2003,1
Hocking,HNA,2004,0
Hocking,HNA,2005,4
Hocking,HNA,2006,5
Hocking,HNA,2007,5
Hocking,HNA,2008,5
Hocking,HNA,2009,5
Hocking,HNA,2010,12
Hocking,HNA,2011,6
Hocking,HNA,2012,6
Hocking,HNA,2013,6
Hocking,HNA,2014,6
Hocking,HNA,2015,6
Hocking,HNA,2016,6
Hocking,HNA,2017,6
Hocking,HNA,2018,6
Hocking,HNA,2019,6
Hocking,HNA,2020,10
Hocking,HNA,2021,5
Hocking,HNA,2022,5
Hocking,HNA,2023,5
Hocking,HTOM,2000,3
Hocking,HTOM,2001,3
Hocking,HTOM,2002,3
Hocking,HTOM,2003,3
Hocking,HTOM,2004,3
Hocking,HTOM,2005,8
Hocking,HTOM,2006,10
Hocking,HTOM,2007,13
Hocking,HTOM,2008,13
Hocking,HTOM,2009,14
Hocking,HTOM,2010,23
Hocking,HTOM,2011,7
Hocking,HTOM,2012,9
Hocking,HTOM,2013,9
Hocking,HTOM,2014,8
Hocking,HTOM,2015,9
Hocking,HTOM,2016,11
Hocking,HTOM,2017,13
Hocking,HTOM,2018,13
Hocking,HTOM,2019,22
Hocking,HTOM,2020,51
Hocking,HTOM,2021,26
Hocking,HTOM,2022,26
Hocking,HTOM,2023,27
Hocking,HWA,2000,115
Hocking,HWA,2001,120
Hocking,HWA,2002,131
Hocking,HWA,2003,132
Hocking,HWA,2004,126
Hocking,HWA,2005,149
Hocking,HWA,2006,154
Hocking,HWA,2007,148
Hocking,HWA,2008,163
Hocking,HWA,2009,161
Hocking,HWA,2010,335
Hocking,HWA,2011,192
Hocking,HWA,2012,194
Hocking,HWA,2013,207
Hocking,HWA,2014,210
Hocking,HWA,2015,209
Hocking,HWA,2016,210
Hocking,HWA,2017,219
Hocking,HWA,2018,239
Hocking,HWA,2019,249
Hocking,HWA,2020,420
Hocking,HWA,2021,210
Hocking,HWA,2022,211
Hocking,HWA,2023,212
Hocking,IA,2000,82
Hocking,IA,2001,84
Hocking,IA,2002,88
Hocking,IA,2003,85
Hocking,IA,2004,89
Hocking,IA,2005,93
Hocking,IA,2006,91
Hocking,IA,2007,96
Hocking,IA,2008,99
Hocking,IA,2009,99
Hocking,IA,2010,206
Hocking,IA,2011,101
Hocking,IA,2012,98
Hocking,IA,2013,98
Hocking,IA,2014,99
Hocking,IA,2015,99
Hocking,IA,2016,102
Hocking,IA,2017,108
Hocking,IA,2018,114
Hocking,IA,2019,108
Hocking,IA,2020,224
Hocking,IA,2021,110
Hocking,IA,2022,120
Hocking,IA,2023,122
Hocking,NHAA,2000,22
Hocking,NHAA,2001,23
Hocking,NHAA,2002,27
Hocking,NHAA,2003,32
Hocking,NHAA,2004,31
Hocking,NHAA,2005,48
Hocking,NHAA,2006,46
Hocking,NHAA,2007,44
Hocking,NHAA,2008,50
Hocking,NHAA,2009,52
Hocking,NHAA,2010,114
Hocking,NHAA,2011,55
Hocking,NHAA,2012,60
Hocking,NHAA,2013,62
Hocking,NHAA,2014,66
Hocking,NHAA,2015,72
Hocking,NHAA,2016,91
Hocking,NHAA,2017,102
Hocking,NHAA,2018,105
Hocking,NHAA,2019,113
Hocking,NHAA,2020,261
Hocking,NHAA,2021,132
Hocking,NHAA,2022,125
Hocking,NHAA,2023,127
Hocking,NHBA,2000,256
Hocking,NHBA,2001,258
Hocking,NHBA,2002,251
Hocking,NHBA,2003,258
Hocking,NHBA,2004,254
Hocking,NHBA,2005,246
Hocking,NHBA,2006,255
Hocking,NHBA,2007,235
Hocking,NHBA,2008,230
Hocking,NHBA,2009,226
Hocking,NHBA,2010,456
Hocking,NHBA,2011,234
Hocking,NHBA,2012,242
Hocking,NHBA,2013,162
Hocking,NHBA,2014,169
Hocking,NHBA,2015,172
Hocking,NHBA,2016,178
Hocking,NHBA,2017,176
Hocking,NHBA,2018,180
Hocking,NHBA,2019,187
Hocking,NHBA,2020,380
Hocking,NHBA,2021,208
Hocking,NHBA,2022,207
Hocking,NHBA,2023,213
Hocking,NHIA,2000,78
Hocking,NHIA,2001,80
Hocking,NHIA,2002,85
Hocking,NHIA,2003,83
Hocking,NHIA,2004,86
Hocking,NHIA,2005,84
Hocking,NHIA,2006,79
Hocking,NHIA,2007,83
Hocking,NHIA,2008,85
Hocking,NHIA,2009,86
Hocking,NHIA,2010,179
Hocking,NHIA,2011,87
Hocking,NHIA,2012,84
Hocking,NHIA,2013,84
Hocking,NHIA,2014,85
Hocking,NHIA,2015,81
Hocking,NHIA,2016,82
Hocking,NHIA,2017,88
Hocking,NHIA,2018,94
Hocking,NHIA,2019,86
Hocking,NHIA,2020,182
Hocking,NHIA,2021,90
Hocking,NHIA,2022,100
Hocking,NHIA,2023,102
Hocking,NHNA,2000,0
Hocking,NHNA,2001,0
Hocking,NHNA,2002,0
Hocking,NHNA,2003,0
Hocking,NHNA,2004,0
Hocking,NHNA,2005,0
Hocking,NHNA,2006,2
Hocking,NHNA,2007,2
Hocking,NHNA,2008,3
Hocking,NHNA,2009,4
Hocking,NHNA,2010,5
Hocking,NHNA,2011,3
Hocking,NHNA,2012,5
Hocking,NHNA,2013,5
Hocking,NHNA,2014,5
Hocking,NHNA,2015,5
Hocking,NHNA,2016,5
Hocking,NHNA,2017,5
Hocking,NHNA,2018,5
Hocking,NHNA,2019,5
Hocking,NHNA,2020,10
Hocking,NHNA,2021,5
Hocking,NHNA,2022,5
Hocking,NHNA,2023,5
Hocking,NHTOM,2000,291
Hocking,NHTOM,2001,306
Hocking,NHTOM,2002,297
Hocking,NHTOM,2003,295
Hocking,NHTOM,2004,299
Hocking,NHTOM,2005,284
Hocking,NHTOM,2006,284
Hocking,NHTOM,2007,279
Hocking,NHTOM,2008,288
Hocking,NHTOM,2009,291
Hocking,NHTOM,2010,587
Hocking,NHTOM,2011,301
Hocking,NHTOM,2012,309
Hocking,NHTOM,2013,326
Hocking,NHTOM,2014,345
Hocking,NHTOM,2015,353
Hocking,NHTOM,2016,360
Hocking,NHTOM,2017,365
Hocking,NHTOM,2018,363
Hocking,NHTOM,2019,375
Hocking,NHTOM,2020,780
Hocking,NHTOM,2021,403
Hocking,NHTOM,2022,400
Hocking,NHTOM,2023,405
Hocking,NHWA,2000,27491
Hocking,NHWA,2001,27656
Hocking,NHWA,2002,27854
Hocking,NHWA,2003,28015
Hocking,NHWA,2004,28157
Hocking,NHWA,2005,28224
Hocking,NHWA,2006,28248
Hocking,NHWA,2007,28594
Hocking,NHWA,2008,28592
Hocking,NHWA,2009,28504
Hocking,NHWA,2010,57114
Hocking,NHWA,2011,28569
Hocking,NHWA,2012,28381
Hocking,NHWA,2013,27775
Hocking,NHWA,2014,27831
Hocking,NHWA,2015,27567
Hocking,NHWA,2016,27432
Hocking,NHWA,2017,27436
Hocking,NHWA,2018,27316
Hocking,NHWA,2019,27164
Hocking,NHWA,2020,53977
Hocking,NHWA,2021,26994
Hocking,NHWA,2022,26707
Hocking,NHWA,2023,26413
Hocking,TOM,2000,294
Hocking,TOM,2001,309
Hocking,TOM,2002,300
Hocking,TOM,2003,298
Hocking,TOM,2004,302
Hocking,TOM,2005,292
Hocking,TOM,2006,294
Hocking,TOM,2007,292
Hocking,TOM,2008,301
Hocking,TOM,2009,305
Hocking,TOM,2010,610
Hocking,TOM,2011,308
Hocking,TOM,2012,318
Hocking,TOM,2013,335
Hocking,TOM,2014,353
Hocking,TOM,2015,362
Hocking,TOM,2016,371
Hocking,TOM,2017,378
Hocking,TOM,2018,376
Hocking,TOM,2019,397
Hocking,TOM,2020,831
Hocking,TOM,2021,429
Hocking,TOM,2022,426
Hocking,TOM,2023,432
Hocking,TOT,2000,28262
Hocking,TOT,2001,28452
Hocking,TOT,2002,28653
Hocking,TOT,2003,28823
Hocking,TOT,2004,28962
Hocking,TOT,2005,29058
Hocking,TOT,2006,29097
Hocking,TOT,2007,29418
Hocking,TOT,2008,29445
Hocking,TOT,2009,29358
Hocking,TOT,2010,58857
Hocking,TOT,2011,29471
Hocking,TOT,2012,29310
Hocking,TOT,2013,28660
Hocking,TOT,2014,28749
Hocking,TOT,2015,28502
Hocking,TOT,2016,28403
Hocking,TOT,2017,28440
Hocking,TOT,2018,28353
Hocking,TOT,2019,28240
Hocking,TOT,2020,56135
Hocking,TOT,2021,28101
Hocking,TOT,2022,27818
Hocking,TOT,2023,27540
Hocking,WA,2000,27606
Hocking,WA,2001,27776
Hocking,WA,2002,27985
Hocking,WA,2003,28147
Hocking,WA,2004,28283
Hocking,WA,2005,28373
Hocking,WA,2006,28402
Hocking,WA,2007,28742
Hocking,WA,2008,28755
Hocking,WA,2009,28665
Hocking,WA,2010,57449
Hocking,WA,2011,28761
Hocking,WA,2012,28575
Hocking,WA,2013,27982
Hocking,WA,2014,28041
Hocking,WA,2015,27776
Hocking,WA,2016,27642
Hocking,WA,2017,27655
Hocking,WA,2018,27555
Hocking,WA,2019,27413
Hocking,WA,2020,54397
Hocking,WA,2021,27204
Hocking,WA,2022,26918
Hocking,WA,2023,26625
Knox,AA,2000,188
Knox,AA,2001,222
Knox,AA,2002,234
Knox,AA,2003,254
Knox,AA,2004,271
Knox,AA,2005,281
Knox,AA,2006,288
Knox,AA,2007,295
Knox,AA,2008,322
Knox,AA,2009,326
Knox,AA,2010,713
Knox,AA,2011,403
Knox,AA,2012,397
Knox,AA,2013,416
Knox,AA,2014,390
Knox,AA,2015,384
Knox,AA,2016,381
Knox,AA,2017,419
Knox,AA,2018,415
Knox,AA,2019,403
Knox,AA,2020,796
Knox,AA,2021,389
Knox,AA,2022,381
Knox,AA,2023,411
Knox,BA,2000,377
Knox,BA,2001,441
Knox,BA,2002,441
Knox,BA,2003,471
Knox,BA,2004,492
Knox,BA,2005,476
Knox,BA,2006,488
Knox,BA,2007,504
Knox,BA,2008,501
Knox,BA,2009,515
Knox,BA,2010,1026
Knox,BA,2011,536
Knox,BA,2012,525
Knox,BA,2013,538
Knox,BA,2014,550
Knox,BA,2015,563
Knox,BA,2016,587
Knox,BA,2017,583
Knox,BA,2018,618
Knox,BA,2019,637
Knox,BA,2020,1250
Knox,BA,2021,609
Knox,BA,2022,649
Knox,BA,2023,676
Knox,HAA,2000,2
Knox,HAA,2001,2
Knox,HAA,2002,2
Knox,HAA,2003,2
Knox,HAA,2004,3
Knox,HAA,2005,3
Knox,HAA,2006,3
Knox,HAA,2007,3
Knox,HAA,2008,4
Knox,HAA,2009,3
Knox,HAA,2010,6
Knox,HAA,2011,4
Knox,HAA,2012,7
